"","user_id","os","fx_version","pilot_ver","num_extensions"
"11550",11584,"WINNT Windows NT 6.1","4.0b6","1.0.3",3
"11551",11585,"WINNT Windows NT 6.1","4.0b5","1.0.3",5
"11552",11586,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",16
"11553",11587,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11554",11588,"WINNT Windows NT 6.1","4.0b6","1.0.3",6
"11555",11589,"WINNT Windows NT 6.0; WOW64","4.0b6","1.0.3",5
"11556",11590,"WINNT Windows NT 5.1","4.0b6","1.0.3",8
"11557",11591,"WINNT Windows NT 5.1","4.0b6","1.0.3",1
"11558",11592,"WINNT Windows NT 6.0","4.0b6","1.0.3",16
"11559",11593,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",6
"11560",11594,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",8
"11561",11595,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11562",11596,"WINNT Windows NT 5.1","4.0b6","1.0.3",7
"11563",11597,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",3
"11564",11598,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",10
"11565",11599,"WINNT Windows NT 6.0","4.0b6","1.0.3",18
"11566",11600,"WINNT Windows NT 6.1","3.6.12","1.0.1",3
"11567",11601,"WINNT Windows NT 5.1","4.0b6","1.0.3",7
"11568",11602,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11569",11603,"WINNT Windows NT 5.1","4.0b6","1.0.3",23
"11570",11604,"WINNT Windows NT 5.1","3.6.12","1.0.1",13
"11571",11605,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",3
"11572",11606,"WINNT Windows NT 6.1","4.0b6","1.0.3",6
"11573",11607,"WINNT Windows NT 5.1","4.0b5","1.0.3",3
"11574",11608,"WINNT Windows NT 6.1","4.0b6","1.0.3",2
"11575",11609,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",13
"11576",11610,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",1
"11577",11611,"WINNT Windows NT 6.0; WOW64","4.0b6","1.0.3",16
"11578",11612,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",5
"11579",11613,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",2
"11580",11614,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",3
"11581",11615,"WINNT Windows NT 5.1","4.0b6","1.0.3",7
"11582",11616,"WINNT Windows NT 6.1; WOW64","4.0b8pre","1.0.1",11
"11583",11617,"WINNT Windows NT 6.0","4.0b6","1.0.3",3
"11584",11618,"WINNT Windows NT 5.1","4.0b6","1.0.3",13
"11585",11619,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",10
"11586",11620,"Darwin Intel Mac OS X 10.5","4.0b6","1.0.3",3
"11587",11621,"WINNT Windows NT 5.1","4.0b6","1.0.3",7
"11588",11622,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",14
"11589",11623,"WINNT Windows NT 5.1","4.0b6","1.0.3",8
"11590",11624,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11591",11625,"WINNT Windows NT 6.1","4.0b6","1.0.3",17
"11592",11626,"WINNT Windows NT 6.0","4.0b6","1.0.3",7
"11593",11627,"WINNT Windows NT 6.1","4.0b6","1.0.3",7
"11594",11628,"WINNT Windows NT 6.0","4.0b4","1.0.2",3
"11595",11629,"WINNT Windows NT 6.1","4.0b6","1.0.3",14
"11596",11630,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",5
"11597",11631,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",8
"11598",11632,"WINNT Windows NT 6.1","4.0b6","1.0.3",1
"11599",11633,"WINNT Windows NT 5.1","4.0b6","1.0.3",1
"11600",11634,"Darwin Intel Mac OS X 10.6","4.0b7","1.0.3",1
"11601",11635,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11602",11636,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",5
"11603",11637,"WINNT Windows NT 6.1","4.0b6","1.0.3",2
"11604",11638,"WINNT Windows NT 5.1","4.0b3","1.0.1",3
"11605",11639,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11606",11640,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11607",11641,"WINNT Windows NT 6.1","4.0b6","1.0.3",11
"11608",11642,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",14
"11609",11643,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11610",11644,"WINNT Windows NT 6.0; WOW64","4.0b6","1.0.3",7
"11611",11645,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11612",11646,"WINNT Windows NT 6.1","4.0b6","1.0.3",1
"11613",11647,"WINNT Windows NT 6.0","4.0b6","1.0.3",6
"11614",11648,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11615",11649,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11616",11650,"WINNT Windows NT 6.0","4.0b6","1.0.3",6
"11617",11651,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11618",11652,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",2
"11619",11653,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",63
"11620",11654,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11621",11655,"WINNT Windows NT 6.1","4.0b6","1.0.3",6
"11622",11656,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11623",11657,"WINNT Windows NT 6.1","4.0b6","1.0.3",1
"11624",11658,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",5
"11625",11659,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",10
"11626",11660,"Linux Linux i686","4.0b6","1.0.3",3
"11627",11661,"WINNT Windows NT 5.1","4.0b6","1.0.3",12
"11628",11662,"WINNT Windows NT 6.1","4.0b6","1.0.3",22
"11629",11663,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11630",11664,"WINNT Windows NT 5.1","4.0b6","1.0.3",1
"11631",11665,"WINNT Windows NT 6.1","4.0b6","1.0.3",7
"11632",11666,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",1
"11633",11667,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11634",11668,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11635",11669,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11636",11670,"WINNT Windows NT 6.0","4.0b6","1.0.3",7
"11637",11671,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11638",11672,"WINNT Windows NT 6.0","4.0b6","1.0.3",8
"11639",11673,"WINNT Windows NT 6.0","3.6.12","1.0.1",11
"11640",11674,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11641",11675,"WINNT Windows NT 6.1","4.0b6","1.0.3",8
"11642",11676,"WINNT Windows NT 6.1","4.0b6","1.0.3",2
"11643",11677,"WINNT Windows NT 6.1","4.0b6","1.0.3",4
"11644",11678,"WINNT Windows NT 6.0","4.0b7","1.0.3",13
"11645",11679,"WINNT Windows NT 6.1","4.0b6","1.0.3",5
"11646",11680,"WINNT Windows NT 5.1","3.6.12","1.0.1",4
"11647",11681,"WINNT Windows NT 6.1","4.0b6","1.0.3",3
"11648",11682,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",3
"11649",11683,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",12
"11650",11684,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",5
"11651",11685,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11652",11686,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",18
"11653",11687,"WINNT Windows NT 5.1","4.0b6","1.0.3",9
"11654",11688,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",13
"11655",11689,"WINNT Windows NT 6.1","4.0b6","1.0.3",6
"11656",11690,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",6
"11657",11691,"WINNT Windows NT 6.1","4.0b6","1.0.3",4
"11658",11692,"WINNT Windows NT 5.1","3.6.12","1.0.1",22
"11659",11693,"WINNT Windows NT 6.0","4.0b6","1.0.3",8
"11660",11694,"WINNT Windows NT 6.1","4.0b6","1.0.3",1
"11661",11695,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11662",11696,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",4
"11663",11697,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11664",11698,"WINNT Windows NT 6.1","4.0b6","1.0.3",1
"11665",11699,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",4
"11666",11700,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",3
"11667",11701,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11668",11702,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11669",11703,"WINNT Windows NT 6.1","4.0b6","1.0.3",5
"11670",11704,"WINNT Windows NT 6.1","4.0b6","1.0.3",3
"11671",11705,"WINNT Windows NT 6.1","4.0b6","1.0.3",2
"11672",11706,"WINNT Windows NT 6.1","4.0b6","1.0.3",20
"11673",11707,"WINNT Windows NT 6.0","4.0b6","1.0.3",6
"11674",11708,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11675",11709,"WINNT Windows NT 5.1","4.0b6","1.0.3",11
"11676",11710,"WINNT Windows NT 6.1","4.0b6","1.0.3",5
"11677",11711,"WINNT Windows NT 6.1","4.0b6","1.0.3",12
"11678",11712,"WINNT Windows NT 5.1","4.0b6","1.0.3",1
"11679",11713,"WINNT Windows NT 5.1","4.0b6","1.0.3",9
"11680",11714,"WINNT Windows NT 5.2","3.6.12","1.0.1",13
"11681",11715,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",8
"11682",11716,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11683",11717,"WINNT Windows NT 5.1","4.0b4","1.0.2",6
"11684",11718,"WINNT Windows NT 5.1","4.0b4","1.0.2",5
"11685",11719,"WINNT Windows NT 6.0","4.0b6","1.0.3",8
"11686",11720,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11687",11721,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",20
"11688",11722,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",1
"11689",11723,"WINNT Windows NT 6.1","4.0b6","1.0.3",7
"11690",11724,"WINNT Windows NT 6.1","4.0b6","1.0.3",9
"11691",11725,"WINNT Windows NT 5.1","4.0b6","1.0.3",1
"11692",11726,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11693",11727,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",3
"11694",11728,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",7
"11695",11729,"Darwin Intel Mac OS X 10.5","4.0b6","1.0.3",11
"11696",11730,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11697",11731,"WINNT Windows NT 6.1","4.0b6","1.0.3",3
"11698",11732,"WINNT Windows NT 6.0","4.0b6","1.0.3",37
"11699",11733,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11700",11734,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11701",11735,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11702",11736,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11703",11737,"WINNT Windows NT 5.1","4.0b5","1.0.3",5
"11704",11738,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11705",11739,"WINNT Windows NT 5.1","4.0b6","1.0.3",7
"11706",11740,"WINNT Windows NT 6.1","4.0b6","1.0.3",5
"11707",11741,"WINNT Windows NT 5.1","4.0b6","1.0.3",9
"11708",11742,"WINNT Windows NT 5.1","4.0b5","1.0.3",5
"11709",11743,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",13
"11710",11744,"WINNT Windows NT 6.1","4.0b6","1.0.3",12
"11711",11745,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",4
"11712",11746,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11713",11747,"WINNT Windows NT 6.1","4.0b6","1.0.3",4
"11714",11748,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11715",11749,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11716",11750,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11717",11751,"WINNT Windows NT 5.1","4.0b4","1.0.2",2
"11718",11752,"WINNT Windows NT 6.0","4.0b6","1.0.3",4
"11719",11753,"WINNT Windows NT 5.1","4.0b6","1.0.3",25
"11720",11754,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",2
"11721",11755,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11722",11756,"WINNT Windows NT 6.1","4.0b6","1.0.3",7
"11723",11757,"WINNT Windows NT 5.1","4.0b6","1.0.3",8
"11724",11758,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",5
"11725",11759,"WINNT Windows NT 6.1","3.6.12","1.0.1",5
"11726",11760,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",9
"11727",11761,"WINNT Windows NT 5.1","4.0b6","1.0.3",9
"11728",11762,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",11
"11729",11763,"WINNT Windows NT 5.1","4.0b6","1.0.3",9
"11730",11764,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11731",11765,"WINNT Windows NT 5.1","4.0b3","1.0.1",1
"11732",11766,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11733",11767,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",7
"11734",11768,"WINNT Windows NT 6.1","4.0b6","1.0.3",2
"11735",11769,"WINNT Windows NT 5.1","4.0b3","1.0.1",9
"11736",11770,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11737",11771,"WINNT Windows NT 5.1","4.0b6","1.0.3",11
"11738",11772,"WINNT Windows NT 6.0","4.0b6","1.0.3",7
"11739",11773,"WINNT Windows NT 6.1","4.0b6","1.0.3",2
"11740",11774,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11741",11775,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11742",11776,"WINNT Windows NT 6.0","4.0b6","1.0.3",6
"11743",11777,"WINNT Windows NT 6.1","4.0b6","1.0.3",12
"11744",11778,"WINNT Windows NT 5.1","4.0b6","1.0.3",9
"11745",11779,"WINNT Windows NT 6.0","3.6.12","1.0.1",14
"11746",11780,"WINNT Windows NT 6.1","4.0b6","1.0.3",3
"11747",11781,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11748",11782,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",3
"11749",11783,"WINNT Windows NT 5.1","4.0b6","1.0.3",14
"11750",11784,"Darwin Intel Mac OS X 10.6","3.6.12","1.0.1",6
"11751",11785,"WINNT Windows NT 6.1","4.0b3","1.0.1",2
"11752",11786,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11753",11787,"WINNT Windows NT 6.1; WOW64","4.0b4","1.0.2",3
"11754",11788,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11755",11789,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",5
"11756",11790,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11757",11791,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",7
"11758",11792,"WINNT Windows NT 5.1","4.0b6","1.0.3",9
"11759",11793,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",3
"11760",11794,"WINNT Windows NT 6.1","4.0b6","1.0.3",2
"11761",11795,"WINNT Windows NT 6.1","4.0b6","1.0.3",7
"11762",11796,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",3
"11763",11797,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11764",11798,"WINNT Windows NT 5.1","4.0b2","1.0",5
"11765",11799,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11766",11800,"WINNT Windows NT 5.1","4.0b6","1.0.3",1
"11767",11801,"WINNT Windows NT 5.1","3.6.12","1.0.1",36
"11768",11802,"WINNT Windows NT 6.1","4.0b6","1.0.3",5
"11769",11803,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11770",11804,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11771",11805,"WINNT Windows NT 6.1","4.0b3","1.0.1",4
"11772",11806,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",6
"11773",11807,"Linux Linux i686","4.0b8pre","1.0.1",9
"11774",11808,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11775",11809,"WINNT Windows NT 6.0","4.0b6","1.0.3",3
"11776",11810,"WINNT Windows NT 6.1","4.0b7","1.0.3",5
"11777",11811,"Linux Linux x86_64","4.0b7","1.0.1",20
"11778",11812,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11779",11813,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",4
"11780",11814,"WINNT Windows NT 6.1","4.0b6","1.0.3",7
"11781",11815,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11782",11816,"WINNT Windows NT 6.0","4.0b6","1.0.3",6
"11783",11817,"WINNT Windows NT 5.1","4.0b6","1.0.3",8
"11784",11818,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",8
"11785",11819,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",7
"11786",11820,"WINNT Windows NT 6.1","4.0b6","1.0.3",12
"11787",11821,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11788",11822,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",12
"11789",11823,"WINNT Windows NT 6.1","4.0b6","1.0.3",12
"11790",11824,"WINNT Windows NT 6.1","3.6.12","1.0.1",21
"11791",11825,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",2
"11792",11826,"WINNT Windows NT 6.1","4.0b5","1.0.3",2
"11793",11827,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11794",11828,"WINNT Windows NT 5.1","4.0b6","1.0.3",13
"11795",11829,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11796",11830,"WINNT Windows NT 6.0","4.0b6","1.0.3",5
"11797",11831,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11798",11832,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11799",11833,"WINNT Windows NT 6.1","4.0b6","1.0.3",7
"11800",11834,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11801",11835,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",3
"11802",11836,"WINNT Windows NT 6.1","4.0b6","1.0.3",5
"11803",11837,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11804",11838,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11805",11839,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11806",11840,"WINNT Windows NT 6.0","3.6.12","1.0.1",15
"11807",11841,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11808",11842,"WINNT Windows NT 5.1","4.0b4","1.0.2",4
"11809",11843,"WINNT Windows NT 6.0","4.0b6","1.0.3",5
"11810",11844,"WINNT Windows NT 6.0","4.0b6","1.0.3",2
"11811",11845,"WINNT Windows NT 5.1","3.6.12","1.0.1",3
"11812",11846,"WINNT Windows NT 6.1","4.0b6","1.0.3",5
"11813",11847,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11814",11848,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11815",11849,"WINNT Windows NT 6.1; WOW64","4.0b5","1.0.3",4
"11816",11850,"WINNT Windows NT 6.1","4.0b6","1.0.3",6
"11817",11851,"WINNT Windows NT 6.1; WOW64","4.0b7","1.0.3",3
"11818",11852,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11819",11853,"WINNT Windows NT 5.1","4.0b6","1.0.3",9
"11820",11854,"WINNT Windows NT 6.1","4.0b7","1.0.3",4
"11821",11855,"WINNT Windows NT 5.1","4.0b6","1.0.3",52
"11822",11856,"WINNT Windows NT 5.1","4.0b6","1.0.3",11
"11823",11857,"WINNT Windows NT 5.1","4.0b6","1.0.3",8
"11824",11858,"WINNT Windows NT 5.0","4.0b5","1.0.3",1
"11825",11859,"WINNT Windows NT 6.1","4.0b6","1.0.3",3
"11826",11860,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11827",11861,"WINNT Windows NT 5.1","4.0b6","1.0.3",15
"11828",11862,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",4
"11829",11863,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11830",11864,"WINNT Windows NT 5.1","4.0b6","1.0.3",1
"11831",11865,"WINNT Windows NT 6.0","4.0b6","1.0.3",6
"11832",11866,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",6
"11833",11867,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",5
"11834",11868,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11835",11869,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11836",11870,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",2
"11837",11871,"WINNT Windows NT 5.1","4.0b6","1.0.3",8
"11838",11872,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",3
"11839",11873,"WINNT Windows NT 6.1","4.0b7","1.0.3",6
"11840",11874,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",4
"11841",11875,"WINNT Windows NT 6.1","3.6.10","1.0.1",6
"11842",11876,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",3
"11843",11877,"WINNT Windows NT 6.1","4.0b6","1.0.3",2
"11844",11878,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",3
"11845",11879,"WINNT Windows NT 5.1","4.0b6","1.0.3",9
"11846",11880,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11847",11881,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11848",11882,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",5
"11849",11883,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",8
"11850",11884,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11851",11885,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11852",11886,"WINNT Windows NT 6.1","4.0b4","1.0.2",5
"11853",11887,"WINNT Windows NT 6.1","4.0b6","1.0.3",6
"11854",11888,"WINNT Windows NT 6.1","3.5.15","1.0.1",21
"11855",11889,"WINNT Windows NT 6.1","3.6.12","1.0.1",65
"11856",11890,"WINNT Windows NT 5.2","4.0b6","1.0.3",2
"11857",11891,"WINNT Windows NT 5.1","4.0b6","1.0.3",1
"11858",11892,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",7
"11859",11893,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",14
"11860",11894,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",1
"11861",11895,"WINNT Windows NT 6.1","4.0b6","1.0.3",6
"11862",11896,"WINNT Windows NT 5.1","4.0b6","1.0.3",16
"11863",11897,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11864",11898,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11865",11899,"WINNT Windows NT 6.0","4.0b6","1.0.3",3
"11866",11900,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11867",11901,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",1
"11868",11902,"WINNT Windows NT 5.1","4.0b6","1.0.3",9
"11869",11903,"WINNT Windows NT 5.1","4.0b6","1.0.3",1
"11870",11904,"WINNT Windows NT 5.1","4.0b6","1.0.3",11
"11871",11905,"WINNT Windows NT 6.1","4.0b6","1.0.3",18
"11872",11906,"WINNT Windows NT 5.1","4.0b6","1.0.3",1
"11873",11907,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11874",11908,"WINNT Windows NT 5.1","4.0b6","1.0.3",42
"11875",11909,"WINNT Windows NT 6.0","3.6.12","1.0.1",23
"11876",11910,"WINNT Windows NT 5.1","4.0b6","1.0.3",12
"11877",11911,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11878",11912,"WINNT Windows NT 6.0","4.0b6","1.0.3",8
"11879",11913,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11880",11914,"WINNT Windows NT 5.1","4.0b6","1.0.3",6
"11881",11915,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11882",11916,"WINNT Windows NT 5.1","4.0b6","1.0.3",10
"11883",11917,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",2
"11884",11918,"WINNT Windows NT 6.1","4.0b6","1.0.3",7
"11885",11919,"WINNT Windows NT 6.0","4.0b6","1.0.3",7
"11886",11920,"WINNT Windows NT 6.0","4.0b6","1.0.3",1
"11887",11921,"Darwin Intel Mac OS X 10.5","4.0b6","1.0.3",2
"11888",11922,"WINNT Windows NT 6.1","4.0b6","1.0.3",15
"11889",11923,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",5
"11890",11924,"WINNT Windows NT 6.1","4.0b6","1.0.3",5
"11891",11925,"WINNT Windows NT 6.1","4.0b6","1.0.1",3
"11892",11926,"WINNT Windows NT 5.1","4.0b6","1.0.3",7
"11893",11927,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",2
"11894",11928,"WINNT Windows NT 5.1","4.0b4","1.0.2",4
"11895",11929,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11896",11930,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11897",11931,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",5
"11898",11932,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",8
"11899",11933,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",6
"11900",11934,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11901",11935,"WINNT Windows NT 6.0","4.0b6","1.0.3",2
"11902",11936,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",2
"11903",11937,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11904",11938,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11905",11939,"WINNT Windows NT 5.1","4.0b4","1.0.2",2
"11906",11940,"WINNT Windows NT 5.1","4.0b6","1.0.3",10
"11907",11941,"WINNT Windows NT 6.0","4.0b6","1.0.3",1
"11908",11942,"WINNT Windows NT 6.0","4.0b6","1.0.3",6
"11909",11943,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11910",11944,"WINNT Windows NT 6.1","4.0b6","1.0.3",8
"11911",11945,"WINNT Windows NT 5.1","4.0b6","1.0.3",3
"11912",11946,"WINNT Windows NT 6.1","4.0b6","1.0.3",1
"11913",11947,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",6
"11914",11948,"WINNT Windows NT 5.1","4.0b6","1.0.3",1
"11915",11949,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11916",11950,"WINNT Windows NT 5.1","4.0b6","1.0.3",2
"11917",11951,"WINNT Windows NT 5.1","4.0b6","1.0.3",5
"11918",11952,"Linux Linux x86_64","4.0b6","1.0.3",12
"11919",11953,"WINNT Windows NT 5.1","4.0b6","1.0.3",4
"11920",11954,"WINNT Windows NT 6.1","4.0b6","1.0.3",4
"11921",11955,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",2
"11922",11956,"WINNT Windows NT 6.0","4.0b6","1.0.3",8
"11923",11957,"Darwin Intel Mac OS X 10.6","4.0b6","1.0.3",3
"11924",11958,"WINNT Windows NT 5.1","4.0b6","1.0.3",13
"11925",11959,"WINNT Windows NT 6.1; WOW64","4.0b6","1.0.3",6
